id,name,passmark
gpu45,Radeon HD 6850,1973
gpu3684,Radeon HD 6850 X2,2534
gpu22,Radeon HD 6870,2216
gpu290,Radeon HD 6900M,1702
gpu36,Radeon HD 6950,2628
gpu84,Radeon HD 6970,2843
gpu291,Radeon HD 6970M,2270
gpu292,Radeon HD 6990,3013
gpu2315,Radeon HD 7290,111
gpu2958,Radeon HD 7290M,123
gpu294,Radeon HD 7310,128
gpu2922,Radeon HD 7310 - Carte graphique,174
gpu2852,Radeon HD 7310G,180
gpu2217,Radeon HD 7310M,166
gpu295,Radeon HD 7340,153
gpu2299,Radeon HD 7340G,196
gpu2170,Radeon HD 7340M,221
gpu296,Radeon HD 7350,165
gpu2333,Radeon HD 7400G,267
gpu2305,Radeon HD 7420G,308
gpu297,Radeon HD 7450,223
gpu331,Radeon HD 7450A,288
gpu3039,Radeon HD 7450M,329
gpu298,Radeon HD 7470,289
gpu299,Radeon HD 7470M,407
gpu2193,Radeon HD 7480D,281
gpu300,Radeon HD 7500G,301
gpu2660,Radeon HD 7500G + 7500M/7600M Dual,616
gpu2491,Radeon HD 7500G + 7550M Dual,497
gpu3379,Radeon HD 7500G + HD 7500M/7600M Dual,355
gpu301,Radeon HD 7520G,315
gpu3124,Radeon HD 7520G + 7400M Dual,486
gpu2373,Radeon HD 7520G + 7470M Dual,542
gpu2741,Radeon HD 7520G + 7500/7600 Dual,582
gpu2236,Radeon HD 7520G + 7600M Dual,591
gpu2624,Radeon HD 7520G + 7610M Dual,588
gpu2689,Radeon HD 7520G + 7650M Dual,453
gpu302,Radeon HD 7520G + 7670M Dual,523
gpu2499,Radeon HD 7520G + 7700M Dual,1060
gpu3014,Radeon HD 7520G + 8600/8700M Dual,311
gpu3092,Radeon HD 7520G + 8750M Dual,376
gpu3361,Radeon HD 7520G + HD 7400M Dual,544
gpu3415,Radeon HD 7520G + HD 7500/7600 Dual,832
gpu3021,Radeon HD 7520G + HD 7600M Dual,447
gpu3413,Radeon HD 7520G + HD 7670M Dual,495
gpu3609,Radeon HD 7520G + HD 7700M Dual,574
gpu2970,Radeon HD 7520G + HD 8600/8700M Dual,623
gpu3253,Radeon HD 7520G + HD 8750M Dual,651
gpu2691,Radeon HD 7520G N HD 7520G + HD 7500/7600 7500/760,574
gpu2748,Radeon HD 7520G N HD 7520G + HD 7600M N HD 7600M D,364
gpu2166,Radeon HD 7540D,330
gpu2581,Radeon HD 7540D + 6570 Dual,719
gpu3090,Radeon HD 7540D + 7500 Dual,821
gpu2851,Radeon HD 7540D + HD 6450 Dual,643
gpu303,Radeon HD 7550M,464
gpu304,Radeon HD 7550M/7650M,728
gpu305,Radeon HD 7560D,462
gpu2362,Radeon HD 7560D + 6450 Dual,568
gpu2221,Radeon HD 7560D + 6570 Dual,833
gpu2303,Radeon HD 7560D + 6670 Dual,1130
gpu2880,Radeon HD 7560D + 7560D Dual,982
gpu2658,Radeon HD 7560D + 7570 Dual,985
gpu306,Radeon HD 7560D + 7670 Dual,1426
gpu2835,Radeon HD 7560D + 7700 Dual,1919
gpu2858,Radeon HD 7560D + HD 6570 Dual,1237
gpu2894,Radeon HD 7560D + HD 6670 Dual,1554
gpu2891,Radeon HD 7560D + HD 7000 Dual,534
gpu3739,Radeon HD 7560D + HD 7600 Dual,1258
gpu2959,Radeon HD 7560D + HD 7670 Dual,1380
gpu3158,Radeon HD 7560D + HD 7700 Dual,1346
gpu2856,Radeon HD 7560D + HD 8570 Dual,935
gpu3267,Radeon HD 7560D + R5 235 Dual,563
gpu90,Radeon HD 7570,626
gpu307,Radeon HD 7570M,428
gpu3046,Radeon HD 7570M/HD 7670M,699
gpu2533,Radeon HD 7580D,350
gpu2290,Radeon HD 7600G,309
gpu2598,Radeon HD 7600G + 6400M Dual,376
gpu2501,Radeon HD 7600G + 7450M Dual,389
gpu2508,Radeon HD 7600G + 7500M/7600M Dual,405
gpu2855,Radeon HD 7600G + 7550M Dual,423
gpu2746,Radeon HD 7600G + 8500M/8700M Dual,333
gpu3321,Radeon HD 7600G + HD 7400M Dual,328
gpu3230,Radeon HD 7600G + HD 7500M/7600M Dual,476
gpu3098,Radeon HD 7600G + HD 7550M Dual,509
gpu3180,Radeon HD 7600G + HD 8670M Dual,543
gpu2780,Radeon HD 7600G + HD Dual,435
gpu3629,Radeon HD 7600G N HD 7600G + HD ON HD Dual,526
gpu2234,Radeon HD 7600M + 7600M Dual,773
gpu308,Radeon HD 7610M,632
gpu309,Radeon HD 7620G,359
gpu2728,Radeon HD 7620G + 8600M Dual,508
gpu2765,Radeon HD 7620G + 8670M Dual,577
gpu3066,Radeon HD 7620G + HD 8600M Dual,442
gpu2824,Radeon HD 7620G + HD 8670M Dual,507
gpu2751,Radeon HD 7620G N HD 7620G + HD 8600M N HD 8600M D,451
gpu310,Radeon HD 7640G,458
gpu2301,Radeon HD 7640G + 6400M Dual,526
gpu2442,Radeon HD 7640G + 7400M Dual,637
gpu2913,Radeon HD 7640G + 7450M Dual,754
gpu311,Radeon HD 7640G + 7470M Dual,595
gpu2566,Radeon HD 7640G + 7500/7600 Dual,627
gpu2211,Radeon HD 7640G + 7500M/7600M Dual,775
gpu312,Radeon HD 7640G + 7600M Dual,705
gpu2677,Radeon HD 7640G + 7610M Dual,510
gpu2786,Radeon HD 7640G + 7650M Dual,747
gpu313,Radeon HD 7640G + 7670M Dual,644
gpu2757,Radeon HD 7640G + 7690M Dual,945
gpu2730,Radeon HD 7640G + 7700M Dual,690
gpu2809,Radeon HD 7640G + 8500M Dual,585
gpu2763,Radeon HD 7640G + 8570M Dual,558
gpu2669,Radeon HD 7640G + 8600/8700M Dual,688
gpu3873,Radeon HD 7640G + 8600M Dual,249
gpu2797,Radeon HD 7640G + 8670M Dual,558
gpu2733,Radeon HD 7640G + 8750M Dual,654
gpu2978,Radeon HD 7640G + HD 7400M Dual,621
gpu3329,Radeon HD 7640G + HD 7500/7600 Dual,423
gpu2990,Radeon HD 7640G + HD 7600M Dual,704
gpu2770,Radeon HD 7640G + HD 7600M N HD 7600M Dual,406
gpu2925,Radeon HD 7640G + HD 7670M Dual,518
gpu3372,Radeon HD 7640G + HD 7700M Dual,589
gpu3211,Radeon HD 7640G + HD 7700M N HD 7700M Dual,630
gpu2907,Radeon HD 7640G + HD 8500M Dual,607
gpu2718,Radeon HD 7640G + HD 8500M N HD 8500M Dual,665
gpu2889,Radeon HD 7640G + HD 8570M Dual,474
gpu3131,Radeon HD 7640G + HD 8600/8700M Dual,586
gpu3280,Radeon HD 7640G + HD 8670M Dual,677
gpu3288,Radeon HD 7640G + HD 8750M Dual,996
gpu3246,Radeon HD 7640G + R5 M200 Dual,559
gpu2700,Radeon HD 7640G N HD 7640G + HD 7600M N HD 7600M D,824
gpu2735,Radeon HD 7640G N HD 7640G + HD 7670M Dual,679
gpu2762,Radeon HD 7640G N HD 7640G + HD 8570M Dual,422
gpu332,Radeon HD 7650A,572
gpu314,Radeon HD 7650M,442
gpu315,Radeon HD 7660D,502
gpu2448,Radeon HD 7660D + 6570 Dual,1100
gpu2249,Radeon HD 7660D + 6670 Dual,1238
gpu2266,Radeon HD 7660D + 7470 Dual,465
gpu2769,Radeon HD 7660D + 7500 Dual,1121
gpu2450,Radeon HD 7660D + 7540D Dual,1204
gpu2255,Radeon HD 7660D + 7670 Dual,1061
gpu3091,Radeon HD 7660D + HD 6670 Dual,1484
gpu2879,Radeon HD 7660D + HD 7000 Dual,633
gpu3307,Radeon HD 7660D + HD 7400 Dual,339
gpu3335,Radeon HD 7660D + HD 7700 Dual,1958
gpu3687,Radeon HD 7660D + R5 235 Dual,523
gpu3163,Radeon HD 7660D + R7 240 Dual,941
gpu316,Radeon HD 7660G,475
gpu2367,Radeon HD 7660G + 7400M Dual,588
gpu317,Radeon HD 7660G + 7470M Dual,630
gpu2233,Radeon HD 7660G + 7600M Dual,831
gpu2335,Radeon HD 7660G + 7610M Dual,745
gpu318,Radeon HD 7660G + 7670M Dual,743
gpu2409,Radeon HD 7660G + 7700M Dual,757
gpu2779,Radeon HD 7660G + 7730M Dual,931
gpu2837,Radeon HD 7660G + 8600M Dual,445
gpu2839,Radeon HD 7660G + 8670M Dual,587
gpu2861,Radeon HD 7660G + HD 7500/7600 7500/7600 Dual,1002
gpu3570,Radeon HD 7660G + HD 7500/7600 Dual,760
gpu3488,Radeon HD 7660G + HD 7500M/7600M Dual,999
gpu2864,Radeon HD 7660G + HD 7600M Dual,523
gpu2901,Radeon HD 7660G + HD 7600M N HD 7600M Dual,460
gpu2794,Radeon HD 7660G + HD 7670M Dual,706
gpu2988,Radeon HD 7660G + HD 7700M Dual,777
gpu3433,Radeon HD 7660G + HD 7730M Dual,881
gpu2943,Radeon HD 7660G + HD 8500M Dual,758
gpu3514,Radeon HD 7660G + HD 8600/8700M Dual,747
gpu3507,Radeon HD 7660G + HD 8600M Dual,363
gpu3390,Radeon HD 7660G + HD 8670M Dual,711
gpu2726,Radeon HD 7660G N HD 7660G + HD 7600M N HD 7600M D,722
gpu2795,Radeon HD 7660G N HD 7660G + HD 7670M Dual,704
gpu2750,Radeon HD 7660G N HD 7660G + HD 7700M N HD 7700M D,966
gpu319,Radeon HD 7670,820
gpu333,Radeon HD 7670A,1050
gpu320,Radeon HD 7670M,473
gpu2277,Radeon HD 7670M + 7670M Dual,738
gpu2294,Radeon HD 7690M,1003
gpu3024,Radeon HD 7690M XT,1009
gpu2317,Radeon HD 7700-serie,1899
gpu3138,Radeon HD 7730,1208
gpu2995,Radeon HD 7730M,749
gpu321,Radeon HD 7750,1696
gpu2476,Radeon HD 7750M,1191
gpu322,Radeon HD 7770,2170
gpu2502,Radeon HD 7790,3090
gpu2967,Radeon HD 7800-serie,4029
gpu323,Radeon HD 7850,3855
gpu1688,Radeon HD 7850M,1372
gpu324,Radeon HD 7870,4639
gpu2557,Radeon HD 7870 XT,4469
gpu2308,Radeon HD 7870M,1507
gpu325,Radeon HD 7950 / R9 280,4764
gpu51,Radeon HD 7970 / R9 280X,5247
gpu326,Radeon HD 7970M,3846
gpu2528,Radeon HD 7990,5565
gpu2668,Radeon HD 8180,138
gpu2575,Radeon HD 8210,186
gpu3713,Radeon HD 8210E,193
gpu2653,Radeon HD 8240,238
gpu2541,Radeon HD 8250,217
gpu2810,Radeon HD 8280,260
gpu2799,Radeon HD 8280E,236
gpu2512,Radeon HD 8280G,269
gpu3279,Radeon HD 8310E,340
gpu2627,Radeon HD 8330,258
gpu2709,Radeon HD 8330E,266
gpu2707,Radeon HD 8350,162
gpu2580,Radeon HD 8350G,304
gpu2712,Radeon HD 8370D,314
gpu2582,Radeon HD 8400,261
gpu2775,Radeon HD 8400E,268
gpu2848,Radeon HD 8410G,435
gpu2595,Radeon HD 8450G,364
gpu2731,Radeon HD 8450G + 8600/8700M Dual,1070
gpu2771,Radeon HD 8450G + 8600M Dual,545
gpu2625,Radeon HD 8450G + 8670M Dual,474
gpu2667,Radeon HD 8450G + 8750M Dual,637
gpu3166,Radeon HD 8450G + HD 8600M Dual,452
gpu3685,Radeon HD 8450G + HD 8670M Dual,574
gpu3587,Radeon HD 8450G + HD 8750M Dual,503
gpu3865,Radeon HD 8450G + R5 M230 Dual,578
gpu2645,Radeon HD 8470,251
gpu2565,Radeon HD 8470D,363
gpu2648,Radeon HD 8470D + 6450 Dual,717
gpu2844,Radeon HD 8470D + 6570 Dual,837
gpu2939,Radeon HD 8470D + HD 6450 Dual,862
gpu3776,Radeon HD 8470D + HD 6670 Dual,1435
gpu3990,Radeon HD 8470D + HD 7500 Dual,1545
gpu2841,Radeon HD 8490,263
gpu3012,Radeon HD 8500M,411
gpu3000,Radeon HD 8500M/8700M,852
gpu2615,Radeon HD 8510G,365
gpu2577,Radeon HD 8510G + 8500M Dual,596
gpu3217,Radeon HD 8510G + HD 8500M Dual,629
gpu2828,Radeon HD 8550D,566
gpu2583,Radeon HD 8550G,409
gpu3495,Radeon HD 8550G + 7600M Dual,901
gpu2662,Radeon HD 8550G + 8500M Dual,602
gpu2614,Radeon HD 8550G + 8570M Dual,532
gpu2637,Radeon HD 8550G + 8600/8700M Dual,802
gpu2628,Radeon HD 8550G + 8600M Dual,617
gpu2610,Radeon HD 8550G + 8670M Dual,579
gpu2743,Radeon HD 8550G + 8690M Dual,664
gpu2639,Radeon HD 8550G + 8750M Dual,795
gpu3247,Radeon HD 8550G + HD 7600M Dual,854
gpu2924,Radeon HD 8550G + HD 8500M Dual,558
gpu3451,Radeon HD 8550G + HD 8570M Dual,529
gpu3283,Radeon HD 8550G + HD 8600/8700M Dual,654
gpu3079,Radeon HD 8550G + HD 8600M Dual,593
gpu3455,Radeon HD 8550G + HD 8670M Dual,546
gpu3071,Radeon HD 8550G + HD 8750M Dual,819
gpu3272,Radeon HD 8550G + R5 M200 Dual,619
gpu2996,Radeon HD 8550G + R5 M230 Dual,487
gpu3208,Radeon HD 8550G N HD 8550G + HD 8600M N HD 8600M D,611
gpu2620,Radeon HD 8570,961
gpu2722,Radeon HD 8570 + 8670D Dual,620
gpu2740,Radeon HD 8570 + HD 7660D Dual,949
gpu2553,Radeon HD 8570D,439
gpu2969,Radeon HD 8570D + 6570 Dual,1239
gpu2961,Radeon HD 8570D + 6670 Dual,1039
gpu2965,Radeon HD 8570D + HD 6570 Dual,868
gpu2975,Radeon HD 8570D + HD 6670 Dual,1260
gpu3222,Radeon HD 8570D + HD 7000 Dual,753
gpu3084,Radeon HD 8570D + HD 7700 Dual,1834
gpu3624,Radeon HD 8570D + HD 8470 Dual,338
gpu3484,Radeon HD 8570D + HD 8570 Dual,1032
gpu3406,Radeon HD 8570D + HD8490 Dual,374
gpu3380,Radeon HD 8570D + R5 235 Dual,470
gpu2869,Radeon HD 8570D + R7 200 Dual,999
gpu3086,Radeon HD 8570D + R7 240 Dual,963
gpu3009,Radeon HD 8570M,428
gpu2998,Radeon HD 8600/8700M,1029
gpu2568,Radeon HD 8610G,428
gpu2585,Radeon HD 8610G + 8500M Dual,610
gpu2723,Radeon HD 8610G + 8600M Dual,588
gpu2778,Radeon HD 8610G + 8670M Dual,599
gpu2929,Radeon HD 8610G + HD 8500M Dual,645
gpu3075,Radeon HD 8610G + HD 8600M Dual,480
gpu2773,Radeon HD 8610G + HD 8670M Dual,577
gpu3530,Radeon HD 8610G + R5 M200 Dual,676
gpu2882,Radeon HD 8650D,396
gpu2530,Radeon HD 8650G,538
gpu2721,Radeon HD 8650G + 7600M Dual,741
gpu2609,Radeon HD 8650G + 7670M Dual,883
gpu2578,Radeon HD 8650G + 7700M Dual,1126
gpu2685,Radeon HD 8650G + 8500M Dual,626
gpu2711,Radeon HD 8650G + 8570M Dual,654
gpu2600,Radeon HD 8650G + 8600/8700M Dual,831
gpu2696,Radeon HD 8650G + 8600M Dual,613
gpu2630,Radeon HD 8650G + 8670M Dual,635
gpu2602,Radeon HD 8650G + 8750M Dual,786
gpu3165,Radeon HD 8650G + HD 7600M Dual,819
gpu3582,Radeon HD 8650G + HD 7670M Dual,634
gpu2955,Radeon HD 8650G + HD 8570M Dual,716
gpu2836,Radeon HD 8650G + HD 8600/8700M Dual,763
gpu2956,Radeon HD 8650G + HD 8600M Dual,606
gpu2760,Radeon HD 8650G + HD 8600M N HD 8600M Dual,757
gpu3381,Radeon HD 8650G + HD 8670M Dual,585
gpu2876,Radeon HD 8650G + HD 8750M Dual,778
gpu3031,Radeon HD 8650G + HD 8790M Dual,799
gpu3235,Radeon HD 8650G + R5 M200 Dual,722
gpu2895,Radeon HD 8650G + R5 M230 Dual,686
gpu2936,Radeon HD 8650G N HD 8650G + HD 8570M Dual,773
gpu2758,Radeon HD 8650G N HD 8650G + HD 8600/8700M Dual,796
gpu2755,Radeon HD 8650G N HD 8650G + HD 8600M N HD 8600M D,679
gpu2543,Radeon HD 8670D,532
gpu2556,Radeon HD 8670D + 6670 Dual,1361
gpu3852,Radeon HD 8670D + 7000 Dual,811
gpu2572,Radeon HD 8670D + 7700 Dual,1788
gpu2831,Radeon HD 8670D + 8570 Dual,974
gpu2881,Radeon HD 8670D + HD 6670 Dual,1221
gpu3157,Radeon HD 8670D + HD 7000 Dual,718
gpu3835,Radeon HD 8670D + HD 7600 Dual,1317
gpu3740,Radeon HD 8670D + HD 7700 Dual,1892
gpu2984,Radeon HD 8670D + R5 235 Dual,836
gpu3704,Radeon HD 8670D + R5 330 Dual,746
gpu3093,Radeon HD 8670D + R7 200 Dual,949
gpu3003,Radeon HD 8670D + R7 240 Dual,1020
gpu2754,Radeon HD 8670D N HD 8670D + HD 8670D Dual,488
gpu3002,Radeon HD 8670M,520
gpu3026,Radeon HD 8690A,490
gpu3141,Radeon HD 8690M,984
gpu3020,Radeon HD 8730M,748
gpu2909,Radeon HD 8750M,968
gpu2993,Radeon HD 8790M,1305
gpu3271,Radeon HD 8790M / R9 M290X,1210
gpu3037,Radeon HD 8850M,973
gpu3420,Radeon HD 8850M / R9 M265X,1139
gpu2838,Radeon HD 8870M,1638
gpu2926,Radeon HD 8870M / R9 M270X / M370X,1799
gpu2927,Radeon HD 8950,2696
gpu2865,Radeon HD 8970M,3876
gpu2727,Radeon HD 8990,5214
gpu3212,Radeon HD HD7850M,1651
gpu605,Radeon HD4650,239
gpu79,Radeon HD4670,365
gpu327,RADEON HD6370D,320
gpu328,RADEON HD6410D,422
gpu329,RADEON HD6530D,531
gpu2790,RADEON HD7450,199
gpu3059,Radeon HD8530M,490
gpu3023,Radeon HD8970M,3368
gpu3277,Radeon HDG 4670,170
gpu2618,RADEON IGP 320,3
gpu607,Radeon IGP 320M,3
gpu1739,Radeon IGP 340M,2
gpu1741,RADEON IGP 345M,2
gpu1742,RADEON IGP 34xM,1
gpu1744,RADEON IGP 350M,6
gpu3753,Radeon Infoshock 3000,106
gpu4181,Radeon Instinct MI25 MxGPU,4978
gpu3830,Radeon M535DX,749
gpu4441,Radeon Pro,2324
gpu3683,Radeon Pro 450,2722
gpu4024,Radeon Pro 455,3112
gpu3747,Radeon Pro 460,3452
gpu4134,Radeon Pro 465,4537
gpu4315,Radeon Pro 5300,7229
gpu4172,Radeon Pro 5300M,6003
gpu4264,Radeon Pro 5500 XT,8330
gpu4165,Radeon Pro 5500M,6815
gpu3763,Radeon Pro 555,3140
gpu3820,Radeon Pro 560,3475
gpu4225,Radeon Pro 5600M,9415
gpu4021,Radeon Pro 560X,3677
gpu4099,Radeon Pro 570,6336
gpu4252,Radeon Pro 5700,11844
gpu4250,Radeon Pro 5700 XT,12708
gpu3933,Radeon Pro 580,7753
gpu4138,Radeon Pro 580X,7540
gpu3575,Radeon Pro Duo,8296
gpu4656,Radeon PRO Ryzen 5 PRO 6650U,4066
gpu4658,Radeon PRO Ryzen 7 PRO 6850U,5691
gpu3985,Radeon Pro SSG,10971
gpu4011,Radeon Pro V340 MxGPU,2853
gpu4328,Radeon Pro V520 MxGPU,12257
gpu4098,Radeon Pro Vega 16,4809
gpu4016,Radeon Pro Vega 20,5299
gpu4127,Radeon Pro Vega 48,11299
gpu3912,Radeon Pro Vega 56,12353
gpu3879,Radeon Pro Vega 64,12984
gpu4189,Radeon Pro Vega II,15667
gpu4306,Radeon Pro VII,15332
gpu4192,Radeon Pro W5500,9133
gpu4180,Radeon Pro W5500M,2010
gpu4182,Radeon Pro W5700,15438
gpu4530,Radeon PRO W6400,7945
gpu4445,Radeon PRO W6600,16075
gpu4609,Radeon PRO W6600X,13113
gpu4411,Radeon PRO W6800,19978
gpu4889,Radeon PRO W7600,17632
gpu4836,Radeon PRO W7800,29139
gpu4833,Radeon PRO W7900,29771
gpu3794,Radeon Pro WX 2100,1820
gpu3783,Radeon Pro WX 3100,2500
gpu4065,Radeon Pro WX 3200,2421
gpu3694,Radeon Pro WX 4100,3772
gpu3798,Radeon Pro WX 4130,1928
gpu3787,Radeon Pro WX 4150,2380
gpu4169,Radeon Pro WX 4170,1409
gpu3619,Radeon Pro WX 5100,5620
gpu3611,Radeon Pro WX 7100,7893
gpu4129,Radeon Pro WX 7130,6577
gpu3976,Radeon Pro WX 8200,13931
gpu3833,Radeon Pro WX 9100,12960
gpu4019,Radeon Pro WX Vega M GL,4643
gpu3701,Radeon R1E,301
gpu2915,Radeon R2,240
gpu2900,Radeon R2E,212
gpu2914,Radeon R3,303
gpu3118,Radeon R3E,205
gpu2902,Radeon R4,333
gpu3846,Radeon R4E,487
gpu3123,Radeon R5 220,133
gpu3885,Radeon R5 230,221
gpu2826,Radeon R5 235,341
gpu2871,Radeon R5 235 + HD 7560D Dual,743
gpu3269,Radeon R5 235 + HD 8570D Dual,737
gpu3080,Radeon R5 235X,277
gpu2948,Radeon R5 240,531
gpu3391,Radeon R5 310,331
gpu3270,Radeon R5 330,512
gpu3590,Radeon R5 340,984
gpu3837,Radeon R5 420,574
gpu3801,Radeon R5 430,937
gpu3601,Radeon R5 435,840
gpu3616,Radeon R5 A10-9600P 4C+6G,619
gpu4291,"Radeon R5 A10-9600P RADEON R5, 10 COMPUTE CORES 4C",716
gpu3793,Radeon R5 A10-9620P 4C+6G,731
gpu4294,"Radeon R5 A10-9620P RADEON R5, 10 COMPUTE CORES 4C",677
gpu3785,Radeon R5 A10-9630P 4C+6G,977
gpu4475,"Radeon R5 A10-9630P RADEON R5, 10 COMPUTE CORES 4C",825
gpu3497,Radeon R5 A240,576
gpu4075,Radeon R5 A6-7480,694
gpu3984,Radeon R5 A6-8500P,586
gpu4183,"Radeon R5 A6-9400 RADEON R5, 6 COMPUTE CORES 2C+4G",605
gpu3834,Radeon R5 A6-9500 2C+6G,853
gpu4317,"Radeon R5 A6-9500 RADEON R5, 8 COMPUTE CORES 2C+6G",925
gpu3997,Radeon R5 A6-9500E 2C+4G,1014
gpu4635,"Radeon R5 A6-9500E RADEON R5, 6 COMPUTE CORES 2C+4",726
gpu3025,Radeon R5 M230,413
gpu3060,Radeon R5 M240,424
gpu3041,Radeon R5 M255,532
gpu3487,Radeon R5 M315,473
gpu3313,Radeon R5 M320,439
gpu3207,Radeon R5 M330,595
gpu3332,Radeon R5 M335,548
gpu3585,Radeon R5 M420,500
gpu3552,Radeon R5 M430,648
gpu3956,Radeon R5 M435,801
gpu3804,Radeon R5 Opteron X3216,394
gpu3646,Radeon R5 PRO A10-8730B 4C+6G,695
gpu4305,"Radeon R5 PRO A10-8730B R5, 10 COMPUTE CORES 4C+6G",631
gpu3722,Radeon R5 PRO A6-8500B 2C+4G,508
gpu4645,"Radeon R5 PRO A6-8500B R5, 6 Compute Cores 2C+4G",472
gpu3666,Radeon R5 PRO A6-8530B 2C+4G,689
gpu3667,Radeon R5 PRO A6-8570 2C+6G,847
gpu4377,"Radeon R5 PRO A6-8570 R5, 8 COMPUTE CORES 2C+6G",984
gpu3649,Radeon R5 PRO A6-8570E 2C+4G,637
gpu4339,"Radeon R5 PRO A6-8570E R5, 6 COMPUTE CORES 2C+4G",799
gpu3668,Radeon R5 PRO A6-9500 2C+6G,1096
gpu4412,"Radeon R5 PRO A6-9500 R5, 8 COMPUTE CORES 2C+6G",832
gpu3715,Radeon R5 PRO A6-9500B 2C+4G,693
gpu4326,"Radeon R5 PRO A6-9500B R5, 6 COMPUTE CORES 2C+4G",408
gpu3669,Radeon R5 PRO A6-9500E 2C+4G,770
gpu3660,Radeon R5 PRO A8-9600B 4C+6G,658
gpu4346,"Radeon R5 PRO A8-9600B R5, 10 COMPUTE CORES 4C+6G",562
gpu2904,Radeon R5E,296
gpu2899,Radeon R6,617
gpu3156,Radeon R6 + R7 M265DX Dual,570
gpu3615,Radeon R6 A10-8700P,532
gpu4020,Radeon R6 A10-9600P 4C+6G,970
gpu3689,Radeon R6 A8-8600P,474
gpu3134,Radeon R6 M255DX,605
gpu4067,Radeon R6 Opteron X3418,955
gpu3626,Radeon R6 PRO A10-8700B 4C+6G,538
gpu4280,"Radeon R6 PRO A10-8700B R6, 10 Compute Cores 4C+6G",540
gpu3635,Radeon R6 PRO A8-8600B 4C+6G,531
gpu4303,"Radeon R6 PRO A8-8600B R6, 10 Compute Cores 4C+6G",590
gpu3073,Radeon R7 + HD 7700 Dual,1962
gpu3443,Radeon R7 + R5 330 Dual,1028
gpu3756,Radeon R7 + R5 340 Dual,1234
gpu3702,Radeon R7 + R5 435 Dual A10-9700 RADEON,885
gpu3725,Radeon R7 + R5 Dual,897
gpu3056,Radeon R7 + R7 200 Dual,1077
gpu3200,Radeon R7 + R7 240 Dual,1045
gpu3526,Radeon R7 + R7 250 Dual,1232
gpu3618,Radeon R7 + R7 350 Dual,1982
gpu3603,Radeon R7 +8G,1190
gpu2713,Radeon R7 240,890
gpu2949,Radeon R7 240 + HD 8570D Dual,917
gpu2814,Radeon R7 240 + HD 8670D Dual,930
gpu2768,Radeon R7 250,1083
gpu3286,Radeon R7 250X,2268
gpu2903,Radeon R7 260,2891
gpu2701,Radeon R7 260X,3174
gpu3543,Radeon R7 340,1027
gpu3233,Radeon R7 360,3068
gpu3471,Radeon R7 370,4513
gpu3751,Radeon R7 430,1119
gpu3588,Radeon R7 450,1939
gpu4054,Radeon R7 7850A10-7850K,551
gpu3617,Radeon R7 A10 Extreme Edition,816
gpu3013,Radeon R7 A10 PRO-7800B,835
gpu3032,Radeon R7 A10 PRO-7850B,882
gpu3052,Radeon R7 A10-7700K,784
gpu3029,Radeon R7 A10-7800,718
gpu2972,Radeon R7 A10-7850K,980
gpu3447,Radeon R7 A10-7860K,929
gpu3220,Radeon R7 A10-7870K,1120
gpu3468,Radeon R7 A10-7890K,850
gpu3316,Radeon R7 A10-8750,843
gpu3504,Radeon R7 A10-8850,773
gpu3711,Radeon R7 A10-9700 RADEON,920
gpu3877,Radeon R7 A10-9700E RADEON,1108
gpu3614,Radeon R7 A12-9700P RADEON,740
gpu3781,Radeon R7 A12-9720P RADEON,734
gpu3777,Radeon R7 A12-9730P RADEON,1047
gpu3680,Radeon R7 A12-9800 RADEON,1118
gpu3816,Radeon R7 A12-9800E RADEON,913
gpu3069,Radeon R7 A265,993
gpu3248,Radeon R7 A360,619
gpu3438,Radeon R7 A365,781
gpu3482,Radeon R7 A370,1281
gpu3048,Radeon R7 A8 PRO-7600B,666
gpu3681,Radeon R7 A8-7500,907
gpu3745,Radeon R7 A8-7500 4C+6G,853
gpu3007,Radeon R7 A8-7600,784
gpu3159,Radeon R7 A8-7650K,732
gpu3302,Radeon R7 A8-7670K,848
gpu4060,Radeon R7 A8-7680,821
gpu3410,Radeon R7 A8-8650,912
gpu3733,Radeon R7 A8-9600 RADEON,833
gpu3631,Radeon R7 FX-8800P,840
gpu3623,Radeon R7 FX-9800P RADEON,740
gpu3632,Radeon R7 FX-9830P RADEON,1475
gpu3254,Radeon R7 G,869
gpu3030,Radeon R7 M260,493
gpu3042,Radeon R7 M260DX,816
gpu3149,Radeon R7 M260X,1008
gpu2994,Radeon R7 M265,543
gpu3057,Radeon R7 M265DX,498
gpu3074,Radeon R7 M270,766
gpu3376,Radeon R7 M340,662
gpu3567,Radeon R7 M350,1085
gpu3228,Radeon R7 M360,571
gpu3493,Radeon R7 M365X,768
gpu3416,Radeon R7 M370,1417
gpu3620,Radeon R7 M380,1668
gpu3562,Radeon R7 M440,898
gpu3598,Radeon R7 M445,943
gpu3551,Radeon R7 M460,1119
gpu3671,Radeon R7 M465,1157
gpu3760,Radeon R7 M465X,1623
gpu3823,Radeon R7 Opteron X3421,1168
gpu3362,Radeon R7 PRO A10-8750B,767
gpu3664,Radeon R7 PRO A10-8770,899
gpu3665,Radeon R7 PRO A10-8770E,826
gpu3529,Radeon R7 PRO A10-8850B,945
gpu3678,Radeon R7 PRO A10-9700,805
gpu3882,Radeon R7 PRO A10-9700B,669
gpu3679,Radeon R7 PRO A10-9700E,967
gpu3622,Radeon R7 PRO A12-8800B,597
